Event	ID	Name			Wwise Object Path	Notes
	199085474	Play_RailgunnerArisu_Blocked			\Default Work Unit\Play_RailgunnerArisu_Blocked	
	209263206	Play_RailgunnerArisu_Charge			\Default Work Unit\Play_RailgunnerArisu_Charge	
	224748794	Play_RailgunnerArisu_LowHealth			\Default Work Unit\Play_RailgunnerArisu_LowHealth	
	275069421	Play_RailgunnerArisu_Ikimasu			\Default Work Unit\Play_RailgunnerArisu_Ikimasu	
	374881126	Play_RailgunnerArisu_Lobby			\Default Work Unit\Play_RailgunnerArisu_Lobby	
	393896420	Play_RailgunnerArisu_ExSkill			\Default Work Unit\Play_RailgunnerArisu_ExSkill	
	611174584	Play_RailgunnerArisu_AcquireScepter			\Default Work Unit\Play_RailgunnerArisu_AcquireScepter	
	865924240	Play_RailgunnerArisu_Lobby_xmas			\Default Work Unit\Play_RailgunnerArisu_Lobby_xmas	
	1291735156	Play_RailgunnerArisu_Victory			\Default Work Unit\Play_RailgunnerArisu_Victory	
	1449829823	Play_RailgunnerArisu_Nakama			\Default Work Unit\Play_RailgunnerArisu_Nakama	
	1520802354	Play_RailgunnerArisu_TeleporterStart			\Default Work Unit\Play_RailgunnerArisu_TeleporterStart	
	1564156546	Play_RailgunnerArisu_Light			\Default Work Unit\Play_RailgunnerArisu_Light	
	1585292495	Play_RailgunnerArisu_LevelUp			\Default Work Unit\Play_RailgunnerArisu_LevelUp	
	1618744726	Play_RailgunnerArisu_Lobby_Halloween			\Default Work Unit\Play_RailgunnerArisu_Lobby_Halloween	
	1771846507	Play_RailgunnerArisu_Defeat			\Default Work Unit\Play_RailgunnerArisu_Defeat	
	1856632314	Play_RailgunnerArisu_Cafe5			\Default Work Unit\Play_RailgunnerArisu_Cafe5	
	1903245040	Play_RailgunnerArisu_Level			\Default Work Unit\Play_RailgunnerArisu_Level	
	2043673356	Play_RailgunnerArisu_Heal			\Default Work Unit\Play_RailgunnerArisu_Heal	
	2232569772	Play_RailgunnerArisu_TakeDamage			\Default Work Unit\Play_RailgunnerArisu_TakeDamage	
	2647702944	Play_RailgunnerArisu_Hikari			\Default Work Unit\Play_RailgunnerArisu_Hikari	
	2734250148	Play_RailgunnerArisu_Intro			\Default Work Unit\Play_RailgunnerArisu_Intro	
	2826235156	Play_RailgunnerArisu_Mahou			\Default Work Unit\Play_RailgunnerArisu_Mahou	
	2882134711	Play_RailgunnerArisu_Reset			\Default Work Unit\Play_RailgunnerArisu_Reset	
	3000240625	Play_RailgunnerArisu_Kougeki			\Default Work Unit\Play_RailgunnerArisu_Kougeki	
	3059718119	Play_RailgunnerArisu_Relationship_Short			\Default Work Unit\Play_RailgunnerArisu_Relationship_Short	
	3093608411	Play_RailgunnerArisu_Panpakapan			\Default Work Unit\Play_RailgunnerArisu_Panpakapan	
	3239775753	Play_RailgunnerArisu_Lobby_bday			\Default Work Unit\Play_RailgunnerArisu_Lobby_bday	
	3314389378	Play_RailgunnerArisu_Cafe_2			\Default Work Unit\Play_RailgunnerArisu_Cafe_2	
	3325945030	Play_RailgunnerArisu_Lobby_Newyear			\Default Work Unit\Play_RailgunnerArisu_Lobby_Newyear	
	3511744753	Play_RailgunnerArisu_Relationship_Long			\Default Work Unit\Play_RailgunnerArisu_Relationship_Long	
	3692054643	Play_RailgunnerArisu_Spawn			\Default Work Unit\Play_RailgunnerArisu_Spawn	
	3941988267	Play_RailgunnerArisu_TitleDrop			\Default Work Unit\Play_RailgunnerArisu_TitleDrop	

Game Parameter	ID	Name			Wwise Object Path	Notes
	3673881719	Volume_SFX			\Default Work Unit\Volume_SFX	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	1822788	Arisu_Cafe_Act_5	D:\Projects\RoR2 Mods\RailgunnerArisuVoiceover\RailgunnerArisuVoiceoverWWISE\.cache\Windows\SFX\Arisu_Cafe_Act_5_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\SFX Mixer\Voiceover\Arisu_Cafe_Act_5		635020
	14876587	Arisu_Cafe_Act_2	D:\Projects\RoR2 Mods\RailgunnerArisuVoiceover\RailgunnerArisuVoiceoverWWISE\.cache\Windows\SFX\Arisu_Cafe_Act_2_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\SFX Mixer\Voiceover\Arisu_Cafe_Act_2		185346
	66780963	Arisu_Growup_4	D:\Projects\RoR2 Mods\RailgunnerArisuVoiceover\RailgunnerArisuVoiceoverWWISE\.cache\Windows\SFX\Arisu_Growup_4_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\SFX Mixer\Voiceover\LevelUp\Arisu_Growup_4		438098
	68638241	Arisu_(Maid)_Tactic_Victory_1	D:\Projects\RoR2 Mods\RailgunnerArisuVoiceover\RailgunnerArisuVoiceoverWWISE\.cache\Windows\SFX\Arisu_(Maid)_Tactic_Victory_1_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\SFX Mixer\Voiceover\Victory\Arisu_(Maid)_Tactic_Victory_1		342798
	87659137	Arisu_Lobby_2	D:\Projects\RoR2 Mods\RailgunnerArisuVoiceover\RailgunnerArisuVoiceoverWWISE\.cache\Windows\SFX\Arisu_Lobby_2_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\SFX Mixer\Voiceover\Lobby\Arisu_Lobby_2		698318
	197452715	Arisu_Lobby_5	D:\Projects\RoR2 Mods\RailgunnerArisuVoiceover\RailgunnerArisuVoiceoverWWISE\.cache\Windows\SFX\Arisu_Lobby_5_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\SFX Mixer\Voiceover\Lobby\Arisu_Lobby_5		528870
	206378454	Arisu_Battle_Shout_2	D:\Projects\RoR2 Mods\RailgunnerArisuVoiceover\RailgunnerArisuVoiceoverWWISE\.cache\Windows\SFX\Arisu_Battle_Shout_2_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\SFX Mixer\Voiceover\Arisu_Battle_Shout_2		64630
	219352585	Arisu_Formation_In_2	D:\Projects\RoR2 Mods\RailgunnerArisuVoiceover\RailgunnerArisuVoiceoverWWISE\.cache\Windows\SFX\Arisu_Formation_In_2_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\SFX Mixer\Voiceover\Spawn\Arisu_Formation_In_2		321028
	246946770	Arisu_Growup_2	D:\Projects\RoR2 Mods\RailgunnerArisuVoiceover\RailgunnerArisuVoiceoverWWISE\.cache\Windows\SFX\Arisu_Growup_2_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\SFX Mixer\Voiceover\LevelUp\Arisu_Growup_2		707814
	265277905	Arisu_(Maid)_Panpakapan	D:\Projects\RoR2 Mods\RailgunnerArisuVoiceover\RailgunnerArisuVoiceoverWWISE\.cache\Windows\SFX\Arisu_(Maid)_Panpakapan_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\SFX Mixer\Voiceover\Arisu_(Maid)_Panpakapan		132234
